id,constituency_id,event_id,created_at,updated_at
465,1,1,2014-05-07 19:36:36 UTC,2014-05-07 19:36:36 UTC
466,1,1,2014-05-07 19:36:36 UTC,2014-05-07 19:36:36 UTC
467,1,1,2014-05-07 19:36:37 UTC,2014-05-07 19:36:37 UTC
554,1,1,2014-05-09 10:46:09 UTC,2014-05-09 10:46:09 UTC
461,3,1,2014-05-07 19:29:03 UTC,2014-05-07 19:38:57 UTC
468,1,1,2014-05-07 19:47:30 UTC,2014-05-07 19:47:30 UTC
469,1,1,2014-05-07 20:06:19 UTC,2014-05-07 20:06:19 UTC
470,3,1,2014-05-07 20:50:29 UTC,2014-05-07 20:50:29 UTC
471,6,1,2014-05-07 21:26:17 UTC,2014-05-07 21:26:17 UTC
472,5,1,2014-05-07 21:43:14 UTC,2014-05-07 21:43:14 UTC
473,4,1,2014-05-07 22:08:24 UTC,2014-05-07 22:08:24 UTC
474,4,1,2014-05-07 22:08:38 UTC,2014-05-07 22:08:38 UTC
475,7,1,2014-05-07 22:34:16 UTC,2014-05-07 22:34:16 UTC
476,5,1,2014-05-07 23:31:00 UTC,2014-05-07 23:31:00 UTC
477,1,1,2014-05-07 23:31:39 UTC,2014-05-07 23:31:39 UTC
478,2,1,2014-05-07 23:39:48 UTC,2014-05-07 23:39:48 UTC
479,3,1,2014-05-07 23:40:15 UTC,2014-05-07 23:40:15 UTC
480,5,1,2014-05-07 23:40:50 UTC,2014-05-07 23:40:50 UTC
481,7,1,2014-05-07 23:41:27 UTC,2014-05-07 23:41:27 UTC
482,1,1,2014-05-08 04:40:20 UTC,2014-05-08 04:40:20 UTC
483,1,1,2014-05-08 07:50:35 UTC,2014-05-08 07:50:35 UTC
484,1,1,2014-05-08 07:55:39 UTC,2014-05-08 07:55:39 UTC
485,2,1,2014-05-08 08:03:20 UTC,2014-05-08 08:03:20 UTC
486,4,1,2014-05-08 08:15:26 UTC,2014-05-08 08:15:26 UTC
487,1,1,2014-05-08 08:25:23 UTC,2014-05-08 08:25:23 UTC
488,1,1,2014-05-08 08:26:33 UTC,2014-05-08 08:26:33 UTC
489,1,1,2014-05-08 08:37:09 UTC,2014-05-08 08:37:09 UTC
490,1,1,2014-05-08 08:38:41 UTC,2014-05-08 08:38:41 UTC
491,1,1,2014-05-08 08:38:46 UTC,2014-05-08 08:38:46 UTC
492,7,1,2014-05-08 08:40:43 UTC,2014-05-08 08:40:43 UTC
493,2,1,2014-05-08 08:42:20 UTC,2014-05-08 08:42:20 UTC
494,2,1,2014-05-08 08:42:25 UTC,2014-05-08 08:42:25 UTC
495,5,1,2014-05-08 08:42:51 UTC,2014-05-08 08:42:51 UTC
496,5,1,2014-05-08 08:42:52 UTC,2014-05-08 08:42:52 UTC
497,5,1,2014-05-08 08:47:10 UTC,2014-05-08 08:47:10 UTC
498,6,1,2014-05-08 08:59:47 UTC,2014-05-08 08:59:47 UTC
499,5,1,2014-05-08 08:59:55 UTC,2014-05-08 08:59:55 UTC
500,5,1,2014-05-08 09:33:44 UTC,2014-05-08 09:33:44 UTC
501,2,1,2014-05-08 09:37:03 UTC,2014-05-08 09:37:03 UTC
502,1,1,2014-05-08 09:45:24 UTC,2014-05-08 09:45:24 UTC
555,1,1,2014-05-09 10:46:36 UTC,2014-05-09 10:46:36 UTC
556,5,1,2014-05-09 12:25:53 UTC,2014-05-09 12:25:53 UTC
557,6,1,2014-05-09 13:00:11 UTC,2014-05-09 13:00:11 UTC
503,5,1,2014-05-08 09:47:12 UTC,2014-05-08 09:56:24 UTC
504,5,1,2014-05-08 09:56:45 UTC,2014-05-08 09:56:45 UTC
505,1,1,2014-05-08 10:04:11 UTC,2014-05-08 10:04:11 UTC
506,5,1,2014-05-08 10:22:37 UTC,2014-05-08 10:22:37 UTC
507,1,1,2014-05-08 10:27:13 UTC,2014-05-08 10:27:13 UTC
508,4,1,2014-05-08 10:30:35 UTC,2014-05-08 10:30:35 UTC
509,1,1,2014-05-08 10:41:06 UTC,2014-05-08 10:41:06 UTC
510,4,1,2014-05-08 11:13:44 UTC,2014-05-08 11:13:44 UTC
511,1,1,2014-05-08 11:21:40 UTC,2014-05-08 11:21:40 UTC
512,6,1,2014-05-08 11:28:20 UTC,2014-05-08 11:28:20 UTC
513,5,1,2014-05-08 11:40:15 UTC,2014-05-08 11:40:15 UTC
514,1,1,2014-05-08 11:49:13 UTC,2014-05-08 11:49:13 UTC
515,1,1,2014-05-08 11:49:18 UTC,2014-05-08 11:49:18 UTC
516,5,1,2014-05-08 12:10:29 UTC,2014-05-08 12:10:29 UTC
517,7,1,2014-05-08 12:30:49 UTC,2014-05-08 12:30:49 UTC
518,1,1,2014-05-08 13:03:52 UTC,2014-05-08 13:03:52 UTC
519,2,1,2014-05-08 13:04:38 UTC,2014-05-08 13:04:38 UTC
520,1,1,2014-05-08 13:32:55 UTC,2014-05-08 13:32:55 UTC
521,1,1,2014-05-08 13:33:27 UTC,2014-05-08 13:33:27 UTC
522,7,1,2014-05-08 15:21:49 UTC,2014-05-08 15:21:49 UTC
523,6,1,2014-05-08 15:27:44 UTC,2014-05-08 15:27:44 UTC
524,1,1,2014-05-08 16:20:00 UTC,2014-05-08 16:20:00 UTC
525,1,1,2014-05-08 17:39:43 UTC,2014-05-08 17:39:43 UTC
526,3,1,2014-05-08 18:08:53 UTC,2014-05-08 18:08:53 UTC
527,3,1,2014-05-08 18:09:45 UTC,2014-05-08 18:09:45 UTC
528,2,1,2014-05-08 18:10:32 UTC,2014-05-08 18:10:32 UTC
529,3,1,2014-05-08 18:31:21 UTC,2014-05-08 18:31:21 UTC
530,7,1,2014-05-08 18:41:29 UTC,2014-05-08 18:41:29 UTC
531,7,1,2014-05-08 18:41:35 UTC,2014-05-08 18:41:35 UTC
532,2,1,2014-05-08 19:31:58 UTC,2014-05-08 19:31:58 UTC
533,1,1,2014-05-08 20:14:08 UTC,2014-05-08 20:14:08 UTC
534,1,1,2014-05-08 20:29:28 UTC,2014-05-08 20:29:28 UTC
535,5,1,2014-05-08 21:10:41 UTC,2014-05-08 21:10:41 UTC
536,2,1,2014-05-08 21:14:01 UTC,2014-05-08 21:14:01 UTC
537,1,1,2014-05-08 21:16:08 UTC,2014-05-08 21:16:08 UTC
538,6,1,2014-05-08 22:08:55 UTC,2014-05-08 22:08:55 UTC
539,2,1,2014-05-08 23:50:02 UTC,2014-05-08 23:50:02 UTC
540,6,1,2014-05-09 00:01:17 UTC,2014-05-09 00:01:17 UTC
541,6,1,2014-05-09 00:30:26 UTC,2014-05-09 00:30:26 UTC
542,5,1,2014-05-09 00:40:16 UTC,2014-05-09 00:40:16 UTC
543,5,1,2014-05-09 06:56:45 UTC,2014-05-09 06:56:45 UTC
544,5,1,2014-05-09 07:17:17 UTC,2014-05-09 07:17:17 UTC
545,3,1,2014-05-09 07:43:44 UTC,2014-05-09 07:43:44 UTC
558,6,1,2014-05-09 13:03:07 UTC,2014-05-09 13:03:07 UTC
559,1,1,2014-05-09 13:13:31 UTC,2014-05-09 13:13:31 UTC
560,3,1,2014-05-09 14:30:17 UTC,2014-05-09 14:30:17 UTC
561,6,1,2014-05-09 15:23:26 UTC,2014-05-09 15:23:26 UTC
562,7,1,2014-05-09 16:11:08 UTC,2014-05-09 16:11:08 UTC
563,5,1,2014-05-09 17:12:46 UTC,2014-05-09 17:12:46 UTC
564,6,1,2014-05-09 19:39:51 UTC,2014-05-09 19:39:51 UTC
565,5,1,2014-05-09 19:46:34 UTC,2014-05-09 19:46:34 UTC
566,6,1,2014-05-09 19:48:43 UTC,2014-05-09 19:48:43 UTC
567,1,1,2014-05-09 20:00:56 UTC,2014-05-09 20:00:56 UTC
568,2,1,2014-05-09 22:02:10 UTC,2014-05-09 22:02:10 UTC
569,6,1,2014-05-10 06:35:51 UTC,2014-05-10 06:35:51 UTC
570,7,1,2014-05-10 10:13:09 UTC,2014-05-10 10:13:09 UTC
571,7,1,2014-05-10 10:18:02 UTC,2014-05-10 10:18:02 UTC
572,2,1,2014-05-10 17:27:24 UTC,2014-05-10 17:27:24 UTC
573,6,1,2014-05-11 08:06:22 UTC,2014-05-11 08:06:22 UTC
574,5,1,2014-05-11 08:14:26 UTC,2014-05-11 08:14:26 UTC
575,5,1,2014-05-11 08:16:15 UTC,2014-05-11 08:16:15 UTC
576,7,1,2014-05-11 08:28:35 UTC,2014-05-11 08:28:35 UTC
577,2,1,2014-05-11 08:37:09 UTC,2014-05-11 08:37:09 UTC
578,3,1,2014-05-11 08:39:52 UTC,2014-05-11 08:39:52 UTC
579,4,1,2014-05-11 08:41:32 UTC,2014-05-11 08:41:32 UTC
580,5,1,2014-05-11 10:08:39 UTC,2014-05-11 10:08:39 UTC
581,5,1,2014-05-11 10:09:28 UTC,2014-05-11 10:09:28 UTC
582,5,1,2014-05-11 10:20:11 UTC,2014-05-11 10:20:11 UTC
583,5,1,2014-05-11 10:20:37 UTC,2014-05-11 10:20:37 UTC
584,5,1,2014-05-11 10:22:11 UTC,2014-05-11 10:22:11 UTC
585,7,1,2014-05-11 10:24:00 UTC,2014-05-11 10:24:00 UTC
586,5,1,2014-05-11 10:44:42 UTC,2014-05-11 10:44:42 UTC
587,7,1,2014-05-11 10:49:29 UTC,2014-05-11 10:49:29 UTC
588,1,1,2014-05-11 10:53:23 UTC,2014-05-11 10:53:23 UTC
589,5,1,2014-05-11 11:23:59 UTC,2014-05-11 11:23:59 UTC
590,7,1,2014-05-11 12:52:33 UTC,2014-05-11 12:52:33 UTC
591,1,1,2014-05-11 13:18:07 UTC,2014-05-11 13:18:07 UTC
592,5,1,2014-05-11 14:15:19 UTC,2014-05-11 14:15:19 UTC
593,2,1,2014-05-11 15:12:15 UTC,2014-05-11 15:12:15 UTC
594,2,1,2014-05-11 15:12:20 UTC,2014-05-11 15:12:20 UTC
595,7,1,2014-05-11 15:14:24 UTC,2014-05-11 15:14:24 UTC
596,5,1,2014-05-11 15:42:57 UTC,2014-05-11 15:42:57 UTC
597,1,1,2014-05-11 15:56:43 UTC,2014-05-11 15:56:43 UTC
598,2,1,2014-05-11 16:23:19 UTC,2014-05-11 16:23:19 UTC
693,7,1,2014-05-13 02:40:31 UTC,2014-05-13 02:40:31 UTC
599,5,1,2014-05-11 16:34:29 UTC,2014-05-11 16:37:41 UTC
600,5,1,2014-05-11 17:21:20 UTC,2014-05-11 17:21:20 UTC
601,3,1,2014-05-11 17:47:10 UTC,2014-05-11 17:47:10 UTC
602,2,1,2014-05-11 17:49:23 UTC,2014-05-11 17:49:23 UTC
603,5,1,2014-05-11 18:01:39 UTC,2014-05-11 18:01:39 UTC
604,1,1,2014-05-11 18:09:00 UTC,2014-05-11 18:09:00 UTC
605,7,1,2014-05-11 18:37:11 UTC,2014-05-11 18:37:11 UTC
606,2,1,2014-05-11 18:43:02 UTC,2014-05-11 18:43:02 UTC
607,5,1,2014-05-11 18:49:11 UTC,2014-05-11 18:49:11 UTC
608,6,1,2014-05-11 18:58:54 UTC,2014-05-11 18:58:54 UTC
609,7,1,2014-05-11 19:08:28 UTC,2014-05-11 19:08:28 UTC
610,4,1,2014-05-11 19:11:16 UTC,2014-05-11 19:11:16 UTC
611,2,1,2014-05-11 19:26:46 UTC,2014-05-11 19:26:46 UTC
612,6,1,2014-05-11 19:27:24 UTC,2014-05-11 19:27:24 UTC
613,7,1,2014-05-11 19:39:49 UTC,2014-05-11 19:39:49 UTC
614,7,1,2014-05-11 19:39:54 UTC,2014-05-11 19:39:54 UTC
615,7,1,2014-05-11 19:39:59 UTC,2014-05-11 19:39:59 UTC
616,5,1,2014-05-11 19:40:19 UTC,2014-05-11 19:40:19 UTC
617,5,1,2014-05-11 19:56:20 UTC,2014-05-11 19:56:20 UTC
618,4,1,2014-05-11 20:00:48 UTC,2014-05-11 20:00:48 UTC
619,4,1,2014-05-11 20:02:17 UTC,2014-05-11 20:02:17 UTC
620,7,1,2014-05-11 20:35:46 UTC,2014-05-11 20:35:46 UTC
621,2,1,2014-05-11 20:36:01 UTC,2014-05-11 20:36:01 UTC
623,4,1,2014-05-11 20:44:11 UTC,2014-05-11 20:44:11 UTC
622,1,1,2014-05-11 20:40:32 UTC,2014-05-11 20:45:24 UTC
624,4,1,2014-05-11 20:48:39 UTC,2014-05-11 20:48:39 UTC
625,1,1,2014-05-11 21:15:15 UTC,2014-05-11 21:15:15 UTC
626,1,1,2014-05-11 21:15:23 UTC,2014-05-11 21:15:23 UTC
627,4,1,2014-05-11 21:42:05 UTC,2014-05-11 21:42:05 UTC
628,5,1,2014-05-11 22:08:18 UTC,2014-05-11 22:08:18 UTC
629,5,1,2014-05-11 22:35:29 UTC,2014-05-11 22:35:29 UTC
630,1,1,2014-05-11 22:41:46 UTC,2014-05-11 22:41:46 UTC
631,1,1,2014-05-11 22:42:30 UTC,2014-05-11 22:42:30 UTC
632,1,1,2014-05-12 07:40:58 UTC,2014-05-12 07:40:58 UTC
633,5,1,2014-05-12 08:07:55 UTC,2014-05-12 08:07:55 UTC
634,5,1,2014-05-12 08:08:03 UTC,2014-05-12 08:08:03 UTC
635,5,1,2014-05-12 08:08:24 UTC,2014-05-12 08:08:24 UTC
636,5,1,2014-05-12 08:08:43 UTC,2014-05-12 08:08:43 UTC
637,1,1,2014-05-12 08:19:57 UTC,2014-05-12 08:19:57 UTC
638,5,1,2014-05-12 10:00:40 UTC,2014-05-12 10:00:40 UTC
639,6,1,2014-05-12 10:07:20 UTC,2014-05-12 10:07:20 UTC
640,5,1,2014-05-12 10:17:38 UTC,2014-05-12 10:17:38 UTC
641,4,1,2014-05-12 10:33:06 UTC,2014-05-12 10:33:06 UTC
642,6,1,2014-05-12 11:05:27 UTC,2014-05-12 11:05:27 UTC
643,5,1,2014-05-12 11:08:30 UTC,2014-05-12 11:08:30 UTC
644,5,1,2014-05-12 11:11:33 UTC,2014-05-12 11:11:33 UTC
645,2,1,2014-05-12 12:04:58 UTC,2014-05-12 12:04:58 UTC
646,1,1,2014-05-12 12:09:40 UTC,2014-05-12 12:09:40 UTC
647,5,1,2014-05-12 13:40:41 UTC,2014-05-12 13:40:41 UTC
648,6,1,2014-05-12 13:41:52 UTC,2014-05-12 13:41:52 UTC
649,6,1,2014-05-12 13:43:51 UTC,2014-05-12 13:43:51 UTC
650,6,1,2014-05-12 13:46:16 UTC,2014-05-12 13:46:16 UTC
651,5,1,2014-05-12 13:46:54 UTC,2014-05-12 13:46:54 UTC
652,7,1,2014-05-12 14:15:51 UTC,2014-05-12 14:15:51 UTC
653,7,1,2014-05-12 15:00:58 UTC,2014-05-12 15:00:58 UTC
654,5,1,2014-05-12 15:04:47 UTC,2014-05-12 15:05:27 UTC
655,7,1,2014-05-12 15:10:46 UTC,2014-05-12 15:10:46 UTC
656,7,1,2014-05-12 15:12:42 UTC,2014-05-12 15:12:42 UTC
657,7,1,2014-05-12 15:14:00 UTC,2014-05-12 15:14:00 UTC
658,1,1,2014-05-12 15:14:24 UTC,2014-05-12 15:14:24 UTC
659,1,1,2014-05-12 15:17:27 UTC,2014-05-12 15:17:27 UTC
660,6,1,2014-05-12 15:25:41 UTC,2014-05-12 15:25:41 UTC
661,6,1,2014-05-12 15:33:29 UTC,2014-05-12 15:33:29 UTC
662,7,1,2014-05-12 15:35:10 UTC,2014-05-12 15:35:10 UTC
663,6,1,2014-05-12 15:38:33 UTC,2014-05-12 15:38:33 UTC
664,5,1,2014-05-12 16:20:12 UTC,2014-05-12 16:20:12 UTC
665,1,1,2014-05-12 16:23:37 UTC,2014-05-12 16:23:37 UTC
666,7,1,2014-05-12 17:11:47 UTC,2014-05-12 17:11:47 UTC
667,7,1,2014-05-12 17:42:13 UTC,2014-05-12 17:42:13 UTC
668,2,1,2014-05-12 18:06:26 UTC,2014-05-12 18:06:26 UTC
669,5,1,2014-05-12 19:01:58 UTC,2014-05-12 19:01:58 UTC
670,7,1,2014-05-12 19:04:26 UTC,2014-05-12 19:04:26 UTC
671,7,1,2014-05-12 19:14:25 UTC,2014-05-12 19:14:25 UTC
672,1,1,2014-05-12 19:18:21 UTC,2014-05-12 19:18:21 UTC
673,6,1,2014-05-12 19:25:26 UTC,2014-05-12 19:25:26 UTC
674,6,1,2014-05-12 19:59:51 UTC,2014-05-12 19:59:51 UTC
675,6,1,2014-05-12 20:02:46 UTC,2014-05-12 20:02:46 UTC
676,6,1,2014-05-12 20:16:40 UTC,2014-05-12 20:16:40 UTC
677,3,1,2014-05-12 20:23:05 UTC,2014-05-12 20:23:05 UTC
678,6,1,2014-05-12 20:27:57 UTC,2014-05-12 20:27:57 UTC
679,6,1,2014-05-12 20:28:26 UTC,2014-05-12 20:28:26 UTC
680,5,1,2014-05-12 20:31:55 UTC,2014-05-12 20:31:55 UTC
681,7,1,2014-05-12 20:42:02 UTC,2014-05-12 20:42:02 UTC
682,5,1,2014-05-12 21:54:14 UTC,2014-05-12 21:54:14 UTC
683,7,1,2014-05-12 22:23:26 UTC,2014-05-12 22:23:26 UTC
684,7,1,2014-05-12 22:45:49 UTC,2014-05-12 22:45:49 UTC
685,2,1,2014-05-12 22:46:58 UTC,2014-05-12 22:46:58 UTC
686,6,1,2014-05-12 22:58:08 UTC,2014-05-12 22:58:08 UTC
687,7,1,2014-05-12 23:33:02 UTC,2014-05-12 23:33:02 UTC
688,7,1,2014-05-12 23:33:03 UTC,2014-05-12 23:33:03 UTC
689,4,1,2014-05-12 23:37:57 UTC,2014-05-12 23:37:57 UTC
690,7,1,2014-05-13 02:38:08 UTC,2014-05-13 02:38:08 UTC
691,7,1,2014-05-13 02:38:58 UTC,2014-05-13 02:38:58 UTC
692,7,1,2014-05-13 02:39:36 UTC,2014-05-13 02:39:36 UTC
694,7,1,2014-05-13 02:41:13 UTC,2014-05-13 02:41:13 UTC
695,7,1,2014-05-13 02:46:26 UTC,2014-05-13 02:46:26 UTC
696,1,1,2014-05-13 02:50:57 UTC,2014-05-13 02:50:57 UTC
697,1,1,2014-05-13 02:54:27 UTC,2014-05-13 02:54:27 UTC
698,6,1,2014-05-13 03:30:10 UTC,2014-05-13 03:30:10 UTC
699,1,1,2014-05-13 06:39:33 UTC,2014-05-13 06:39:33 UTC
700,2,1,2014-05-13 08:06:45 UTC,2014-05-13 08:06:45 UTC
701,7,1,2014-05-13 08:07:44 UTC,2014-05-13 08:07:44 UTC
702,1,1,2014-05-13 11:23:59 UTC,2014-05-13 11:23:59 UTC
703,7,1,2014-05-13 11:27:28 UTC,2014-05-13 11:27:28 UTC
704,7,1,2014-05-13 11:27:38 UTC,2014-05-13 11:27:38 UTC
705,2,1,2014-05-13 12:49:14 UTC,2014-05-13 12:49:14 UTC
706,5,1,2014-05-13 13:23:05 UTC,2014-05-13 13:23:05 UTC
707,6,1,2014-05-13 13:35:16 UTC,2014-05-13 13:35:16 UTC
708,6,1,2014-05-13 13:51:58 UTC,2014-05-13 13:51:58 UTC
709,5,1,2014-05-13 13:52:50 UTC,2014-05-13 13:52:50 UTC
710,7,1,2014-05-13 13:53:48 UTC,2014-05-13 13:53:48 UTC
711,1,1,2014-05-13 14:32:30 UTC,2014-05-13 14:32:30 UTC
712,5,1,2014-05-13 14:41:31 UTC,2014-05-13 14:41:31 UTC
713,6,1,2014-05-13 14:47:04 UTC,2014-05-13 14:47:04 UTC
714,5,1,2014-05-13 14:51:27 UTC,2014-05-13 14:51:27 UTC
715,7,1,2014-05-13 16:28:13 UTC,2014-05-13 16:28:13 UTC
716,7,1,2014-05-13 17:39:08 UTC,2014-05-13 17:39:08 UTC
717,5,1,2014-05-13 18:09:31 UTC,2014-05-13 18:09:31 UTC
718,6,1,2014-05-13 18:19:24 UTC,2014-05-13 18:19:24 UTC
719,6,1,2014-05-13 18:33:45 UTC,2014-05-13 18:33:45 UTC
720,6,1,2014-05-13 18:33:51 UTC,2014-05-13 18:33:51 UTC
721,7,1,2014-05-13 21:48:41 UTC,2014-05-13 21:48:41 UTC
722,5,1,2014-05-13 21:49:31 UTC,2014-05-13 21:49:31 UTC
723,7,1,2014-05-13 22:30:07 UTC,2014-05-13 22:30:07 UTC
724,6,1,2014-05-13 22:34:15 UTC,2014-05-13 22:34:15 UTC
725,6,1,2014-05-13 22:34:18 UTC,2014-05-13 22:34:18 UTC
726,6,1,2014-05-13 22:35:39 UTC,2014-05-13 22:35:39 UTC
727,7,1,2014-05-13 22:36:47 UTC,2014-05-13 22:36:47 UTC
728,7,1,2014-05-14 08:26:51 UTC,2014-05-14 08:26:51 UTC
729,2,1,2014-05-14 09:30:11 UTC,2014-05-14 09:30:11 UTC
730,5,1,2014-05-14 11:51:11 UTC,2014-05-14 11:51:11 UTC
731,1,1,2014-05-14 13:00:50 UTC,2014-05-14 13:00:50 UTC
732,1,1,2014-05-14 13:21:20 UTC,2014-05-14 13:21:20 UTC
733,6,1,2014-05-14 14:33:40 UTC,2014-05-14 14:33:40 UTC
734,7,1,2014-05-14 15:24:49 UTC,2014-05-14 15:24:49 UTC
735,1,1,2014-05-14 15:46:07 UTC,2014-05-14 15:46:07 UTC
736,5,1,2014-05-14 16:23:10 UTC,2014-05-14 16:23:10 UTC
737,1,1,2014-05-14 18:01:40 UTC,2014-05-14 18:01:40 UTC
738,2,1,2014-05-14 18:07:01 UTC,2014-05-14 18:07:01 UTC
739,2,1,2014-05-14 18:47:10 UTC,2014-05-14 18:47:10 UTC
740,2,1,2014-05-14 18:47:15 UTC,2014-05-14 18:47:15 UTC
741,5,1,2014-05-14 21:33:01 UTC,2014-05-14 21:33:01 UTC
742,1,1,2014-05-14 23:16:31 UTC,2014-05-14 23:16:31 UTC
743,7,1,2014-05-15 00:47:48 UTC,2014-05-15 00:47:48 UTC
744,1,1,2014-05-15 06:29:43 UTC,2014-05-15 06:29:43 UTC
745,1,1,2014-05-15 09:38:01 UTC,2014-05-15 09:38:01 UTC
746,7,1,2014-05-15 09:48:33 UTC,2014-05-15 09:48:33 UTC
747,1,1,2014-05-15 10:16:19 UTC,2014-05-15 10:16:19 UTC
748,7,1,2014-05-15 10:20:38 UTC,2014-05-15 10:20:38 UTC
749,5,1,2014-05-15 10:32:44 UTC,2014-05-15 10:32:44 UTC
750,1,1,2014-05-15 10:39:23 UTC,2014-05-15 10:39:23 UTC
751,4,1,2014-05-15 10:43:50 UTC,2014-05-15 10:43:50 UTC
752,4,1,2014-05-15 10:47:11 UTC,2014-05-15 10:47:11 UTC
753,5,1,2014-05-15 10:52:19 UTC,2014-05-15 10:52:19 UTC
754,2,1,2014-05-15 11:11:14 UTC,2014-05-15 11:11:14 UTC
755,2,1,2014-05-15 11:11:26 UTC,2014-05-15 11:11:26 UTC
756,2,1,2014-05-15 11:11:26 UTC,2014-05-15 11:11:26 UTC
757,2,1,2014-05-15 11:11:27 UTC,2014-05-15 11:11:27 UTC
758,2,1,2014-05-15 11:11:33 UTC,2014-05-15 11:11:33 UTC
759,2,1,2014-05-15 11:11:42 UTC,2014-05-15 11:11:42 UTC
760,2,1,2014-05-15 11:11:47 UTC,2014-05-15 11:11:47 UTC
761,2,1,2014-05-15 11:11:48 UTC,2014-05-15 11:11:48 UTC
762,2,1,2014-05-15 11:15:01 UTC,2014-05-15 11:15:01 UTC
763,5,1,2014-05-15 11:52:08 UTC,2014-05-15 11:52:08 UTC
764,1,1,2014-05-15 11:56:15 UTC,2014-05-15 11:56:15 UTC
765,1,1,2014-05-15 11:57:17 UTC,2014-05-15 11:57:17 UTC
766,2,1,2014-05-15 13:06:14 UTC,2014-05-15 13:06:14 UTC
767,3,1,2014-05-15 13:06:49 UTC,2014-05-15 13:06:49 UTC
768,7,1,2014-05-15 13:47:13 UTC,2014-05-15 13:47:13 UTC
769,1,1,2014-05-15 14:07:42 UTC,2014-05-15 14:07:42 UTC
770,5,1,2014-05-15 14:15:49 UTC,2014-05-15 14:15:49 UTC
771,1,1,2014-05-15 14:45:05 UTC,2014-05-15 14:45:05 UTC
772,1,1,2014-05-15 14:45:14 UTC,2014-05-15 14:45:14 UTC
773,1,1,2014-05-15 14:45:22 UTC,2014-05-15 14:45:22 UTC
774,1,1,2014-05-15 14:45:22 UTC,2014-05-15 14:45:22 UTC
775,1,1,2014-05-15 14:45:23 UTC,2014-05-15 14:45:23 UTC
776,2,1,2014-05-15 15:24:06 UTC,2014-05-15 15:24:06 UTC
777,3,1,2014-05-15 15:24:12 UTC,2014-05-15 15:24:12 UTC
778,5,1,2014-05-15 16:02:44 UTC,2014-05-15 16:02:44 UTC
779,1,1,2014-05-15 18:18:29 UTC,2014-05-15 18:18:29 UTC
780,4,1,2014-05-15 18:51:11 UTC,2014-05-15 18:51:11 UTC
781,4,1,2014-05-15 18:54:46 UTC,2014-05-15 18:54:46 UTC
782,1,1,2014-05-15 19:21:16 UTC,2014-05-15 19:21:16 UTC
784,1,1,2014-05-15 20:44:22 UTC,2014-05-15 20:44:22 UTC
783,4,1,2014-05-15 20:43:07 UTC,2014-05-15 20:55:00 UTC
785,1,1,2014-05-15 21:23:30 UTC,2014-05-15 21:23:30 UTC
786,7,1,2014-05-15 21:37:05 UTC,2014-05-15 21:37:05 UTC
787,5,1,2014-05-15 21:53:13 UTC,2014-05-15 21:53:13 UTC
788,1,1,2014-05-15 21:55:05 UTC,2014-05-15 21:55:05 UTC
789,2,1,2014-05-15 23:03:52 UTC,2014-05-15 23:03:52 UTC
790,3,1,2014-05-15 23:04:23 UTC,2014-05-15 23:04:23 UTC
791,1,1,2014-05-15 23:13:05 UTC,2014-05-15 23:13:05 UTC
792,7,1,2014-05-15 23:47:39 UTC,2014-05-15 23:47:39 UTC
793,1,1,2014-05-16 04:34:45 UTC,2014-05-16 04:34:45 UTC
794,4,1,2014-05-16 08:43:47 UTC,2014-05-16 08:43:47 UTC
795,7,1,2014-05-16 09:09:01 UTC,2014-05-16 09:09:01 UTC
796,2,1,2014-05-16 11:22:44 UTC,2014-05-16 11:22:44 UTC
797,2,1,2014-05-16 11:26:39 UTC,2014-05-16 11:26:39 UTC
798,2,1,2014-05-16 14:19:56 UTC,2014-05-16 14:19:56 UTC
799,5,1,2014-05-16 15:37:04 UTC,2014-05-16 15:37:04 UTC
800,4,1,2014-05-16 15:50:51 UTC,2014-05-16 15:50:51 UTC
801,5,1,2014-05-16 20:01:49 UTC,2014-05-16 20:01:49 UTC
802,5,1,2014-05-16 20:39:57 UTC,2014-05-16 20:39:57 UTC
803,1,1,2014-05-16 20:53:12 UTC,2014-05-16 20:53:12 UTC
804,5,1,2014-05-16 21:24:25 UTC,2014-05-16 21:28:11 UTC
805,1,1,2014-05-16 22:27:24 UTC,2014-05-16 22:27:24 UTC
806,5,1,2014-05-16 23:02:12 UTC,2014-05-16 23:02:12 UTC
807,2,1,2014-05-16 23:26:57 UTC,2014-05-16 23:26:57 UTC
808,1,1,2014-05-16 23:27:59 UTC,2014-05-16 23:27:59 UTC
809,2,1,2014-05-17 00:53:34 UTC,2014-05-17 00:53:34 UTC
810,2,1,2014-05-17 06:36:21 UTC,2014-05-17 06:36:21 UTC
811,5,1,2014-05-17 09:43:30 UTC,2014-05-17 09:43:30 UTC
812,2,1,2014-05-17 09:44:58 UTC,2014-05-17 09:44:58 UTC
813,5,1,2014-05-17 11:33:11 UTC,2014-05-17 11:33:11 UTC
814,7,1,2014-05-17 15:33:25 UTC,2014-05-17 15:33:25 UTC
825,5,1,2014-05-18 07:41:19 UTC,2014-05-18 07:41:19 UTC
826,3,1,2014-05-18 07:53:37 UTC,2014-05-18 07:53:37 UTC
827,7,1,2014-05-18 08:01:51 UTC,2014-05-18 08:01:51 UTC
828,3,1,2014-05-18 08:09:36 UTC,2014-05-18 08:09:36 UTC
815,3,1,2014-05-17 16:17:20 UTC,2014-05-17 16:36:20 UTC
816,1,1,2014-05-17 18:43:45 UTC,2014-05-17 18:43:45 UTC
